Experiment,Session,Market,Period,LastPrice,Fundamental,VWAP_Buy,VWAP_Sell,VWAP_Overall,CloseDrift,CloseDrift_Pct,TotalVolume,Candidates_Sell,Candidates_Buy,Candidate_SubjectIDs_Sell,Candidate_SubjectIDs_Buy
Choice A,3,4.0,10,154.25,144,147.1390909090909,147.1390909090909,147.1390909090909,7.110909090909104,4.832780362427644,22,0,0,[],[]
Choice A,3,4.0,11,139.48,120,136.69411764705885,136.69764705882355,136.69588235294117,2.784117647058821,2.0367238567365065,34,1,0,[np.int64(11)],[]
Choice A,3,4.0,12,121.28,96,124.42999999999999,124.42999999999999,124.42999999999999,-3.1499999999999915,-2.531543839909983,14,1,0,[np.int64(7)],[]
Choice A,3,4.0,13,30.04,72,35.30555555555556,35.306666666666665,35.30611111111111,-5.266111111111108,-14.915579613224017,18,0,1,[],[np.int64(1)]
Choice A,3,4.0,14,31.75,48,41.8325,41.83,41.83125,-10.081249999999997,-24.09980576721948,8,0,1,[],[np.int64(4)]
Choice A,3,4.0,15,1.0,24,2.9633333333333334,2.9633333333333334,2.9633333333333334,-1.9633333333333334,-66.25421822272216,24,0,6,[],"[np.int64(2), np.int64(4), np.int64(6), np.int64(7), np.int64(8), np.int64(11)]"
Choice A,3,5.0,1,374.66,360,373.21333333333337,373.21333333333337,373.21333333333337,1.4466666666666583,0.3876245936193754,6,1,1,[np.int64(9)],[np.int64(10)]
Choice A,3,5.0,2,342.19,336,346.97,346.97,346.97,-4.78000000000003,-1.3776407182177217,4,1,1,[np.int64(7)],[np.int64(8)]
Choice A,3,5.0,3,315.8,312,314.04,314.04,314.04,1.759999999999991,0.5604381607438513,4,1,0,[np.int64(7)],[]
Choice A,3,5.0,4,301.45,288,302.22285714285715,302.22285714285715,302.22285714285715,-0.7728571428571627,-0.255724252680148,14,1,0,[np.int64(10)],[]
Choice A,3,5.0,5,299.52,264,298.52,298.52,298.52,1.0,0.3349859305909152,4,1,0,[np.int64(12)],[]
Choice A,3,5.0,6,283.05,240,277.5344444444445,277.53666666666663,277.53555555555556,5.51444444444445,1.9869326052317642,18,1,0,[np.int64(4)],[]
Choice A,3,5.0,7,233.41,216,239.85555555555553,239.85555555555553,239.85555555555553,-6.445555555555529,-2.687265483856014,18,1,0,[np.int64(8)],[]
Choice A,3,5.0,8,215.59,192,220.76,220.75799999999998,220.75900000000001,-5.169000000000011,-2.3414673920429117,10,1,0,[np.int64(5)],[]
Choice A,3,5.0,9,201.45,168,207.13384615384618,207.1353846153846,207.1346153846154,-5.684615384615398,-2.7444062761117882,26,1,0,[np.int64(3)],[]
Choice A,3,5.0,10,190.37,144,183.265,183.268125,183.2665625,7.1034375000000125,3.876013934620514,32,0,1,[],[np.int64(8)]
Choice A,3,5.0,11,86.84,120,93.72333333333331,93.71999999999998,93.72166666666665,-6.881666666666646,-7.3426635605427215,6,0,1,[],[np.int64(12)]
Choice A,3,5.0,12,97.34,96,95.27000000000002,95.27333333333333,95.27166666666669,2.068333333333314,2.1709847278834,6,0,1,[],[np.int64(6)]
Choice A,3,5.0,13,45.87,72,52.4825,52.4825,52.4825,-6.612500000000004,-12.599437907874062,8,0,1,[],[np.int64(1)]
Choice A,3,5.0,14,48.120000000000005,48,48.445,48.446666666666665,48.44583333333333,-0.3258333333333283,-0.6725724606519206,12,0,0,[],[]
Choice A,3,5.0,15,2.99,24,2.99,2.99,2.99,0.0,0.0,2,1,1,[np.int64(12)],[np.int64(9)]
Choice A,4,1.0,1,387.17,360,393.5157142857143,393.5157142857143,393.5157142857143,-6.34571428571428,-1.6125694744446566,14,1,1,[np.int64(1)],[np.int64(10)]
Choice A,4,1.0,2,436.31,336,432.1825,432.1825,432.1825,4.127499999999998,0.955036356168979,8,1,1,[np.int64(7)],[np.int64(12)]
Choice A,4,1.0,3,457.87,312,461.07666666666665,461.0733333333333,461.075,-3.204999999999984,-0.6951146776554756,6,1,0,[np.int64(5)],[]
Choice A,4,1.0,4,524.22,288,516.88,516.88,516.88,7.340000000000032,1.4200588144250177,4,1,1,[np.int64(4)],[np.int64(9)]
Choice A,4,1.0,5,631.87,264,631.87,631.87,631.87,0.0,0.0,2,1,1,[np.int64(5)],[np.int64(5)]
Choice A,4,1.0,6,510.2,240,512.5753846153846,512.5738461538461,512.5746153846153,-2.3746153846153106,-0.4632721389906317,26,0,0,[],[]
Choice A,4,1.0,7,381.38,216,381.80333333333334,381.805,381.8041666666666,-0.42416666666662195,-0.11109534774588771,24,1,0,[np.int64(5)],[]
Choice A,4,1.0,8,296.40000000000003,192,297.41,297.41,297.41,-1.009999999999991,-0.3395985340102858,4,1,0,[np.int64(12)],[]
Choice A,4,1.0,9,222.69,168,223.04,223.04250000000002,223.04125,-0.3512499999999932,-0.15748208010849704,8,1,0,[np.int64(12)],[]
Choice A,4,1.0,10,260.03000000000003,144,262.95,262.9533333333333,262.95166666666665,-2.9216666666666242,-1.1111040685550415,6,1,0,[np.int64(11)],[]
Choice A,4,1.0,11,328.57,120,329.6495238095238,329.6495238095238,329.6495238095238,-1.0795238095238346,-0.32747622294385564,42,0,0,[],[]
Choice A,4,1.0,12,201.23,96,200.11599999999999,200.11549999999997,200.11575,1.1142499999999984,0.5568027504082005,40,0,0,[],[]
Choice A,4,1.0,13,50.79,72,52.32588235294117,52.32705882352941,52.32647058823529,-1.5364705882352894,-2.936316114889542,34,0,1,[],[np.int64(9)]
Choice A,4,1.0,14,68.07000000000001,48,66.275,66.27269230769231,66.27384615384616,1.7961538461538424,2.7102001021402975,52,0,1,[],[np.int64(11)]
Choice A,4,1.0,15,22.34,24,17.407777777777778,17.40888888888889,17.408333333333335,4.931666666666665,28.329344183819998,18,0,1,[],[np.int64(2)]
Choice A,4,2.0,1,396.18,360,396.18,396.18,396.18,0.0,0.0,2,1,1,[np.int64(9)],[np.int64(9)]
Choice A,4,2.0,2,412.51,336,412.51,412.51,412.51,0.0,0.0,2,1,1,[np.int64(2)],[np.int64(2)]
Choice A,4,2.0,3,410.37,312,417.86083333333323,417.85999999999996,417.8604166666666,-7.49041666666659,-1.7925643032711103,24,1,0,[np.int64(7)],[]
Choice A,4,2.0,4,458.89,288,463.436,463.434,463.43500000000006,-4.545000000000073,-0.980720057829053,10,1,0,[np.int64(1)],[]
Choice A,4,2.0,5,522.24,264,539.1775,539.1800000000001,539.17875,-16.938750000000027,-3.141583380279736,16,1,0,[np.int64(5)],[]
Choice A,4,2.0,6,386.16,240,390.33000000000004,390.3275,390.32875,-4.168749999999989,-1.0680099787678947,8,1,1,[np.int64(11)],[np.int64(7)]
Choice A,4,2.0,7,414.91,216,414.91,414.91,414.91,0.0,0.0,2,1,1,[np.int64(2)],[np.int64(7)]
Choice A,4,2.0,8,266.39,192,266.4975,266.49625,266.496875,-0.10687500000000227,-0.040103659752108646,16,1,0,[np.int64(7)],[]
Choice A,4,2.0,9,292.53000000000003,168,290.74888888888887,290.74666666666667,290.7477777777778,1.7822222222222308,0.6129787941438389,18,1,0,[np.int64(11)],[]
Choice A,4,2.0,10,226.92,144,230.60857142857145,230.6057142857143,230.60714285714286,-3.6871428571428737,-1.5988849310825533,14,1,0,[np.int64(9)],[]
Choice A,4,2.0,11,227.95,120,233.7871428571429,233.78714285714284,233.7871428571429,-5.837142857142908,-2.4967766771972277,42,0,0,[],[]
Choice A,4,2.0,12,146.28,96,133.7334782608696,133.7317391304348,133.7326086956522,12.547391304347798,9.38244712843602,46,0,0,[],[]
Choice A,4,2.0,13,90.6,72,92.04382352941175,92.04470588235294,92.04426470588236,-1.444264705882361,-1.5690979883400176,68,0,0,[],[]
Choice A,4,2.0,14,20.83,48,20.83,6.9433333333333325,10.415,10.415,100.0,4,1,1,[np.int64(2)],[np.int64(6)]
Choice A,4,2.0,15,15.16,24,16.093333333333334,16.096666666666668,16.095,-0.9349999999999987,-5.809257533395456,6,0,1,[],[np.int64(6)]
Choice A,4,3.0,1,390.94,360,390.94,390.94,390.94,0.0,0.0,2,1,1,[np.int64(11)],[np.int64(11)]
Choice A,4,3.0,2,390.89,336,387.25499999999994,387.25499999999994,387.25499999999994,3.6350000000000477,0.9386579902131795,24,1,0,[np.int64(5)],[]
Choice A,4,3.0,3,370.64,312,369.77875,369.780625,369.7796875,0.8603124999999636,0.23265542404893821,32,1,0,[np.int64(8)],[]
Choice A,4,3.0,4,391.59,288,385.865,385.865,385.865,5.724999999999966,1.4836795252225432,8,1,0,[np.int64(2)],[]
Choice A,4,3.0,5,414.95,264,419.98,419.975,419.9775,-5.027500000000032,-1.1970879392348475,4,1,0,[np.int64(5)],[]
Choice A,4,3.0,6,296.58,240,293.44,293.43850000000003,293.43925,3.1407499999999686,1.070323755257679,40,0,0,[],[]
Choice A,4,3.0,7,283.56,216,281.58833333333337,281.59083333333336,281.58958333333334,1.9704166666666652,0.6997477120217805,24,1,0,[np.int64(1)],[]
Choice A,4,3.0,8,279.7,192,280.802,280.804,280.803,-1.1030000000000086,-0.3928020712029461,10,1,0,[np.int64(9)],[]
Choice A,4,3.0,9,296.37,168,297.43999999999994,297.44399999999996,297.44199999999995,-1.0719999999999459,-0.36040639855835627,20,1,0,[np.int64(7)],[]
Choice A,4,3.0,10,186.29,144,181.1769230769231,181.17615384615385,181.17653846153846,5.113461538461536,2.8223640775359335,26,1,0,[np.int64(5)],[]
Choice A,4,3.0,11,162.43,120,167.46206896551723,167.46034482758623,167.46120689655172,-5.0312068965517085,-3.0044014311085854,58,0,0,[],[]
Choice A,4,3.0,12,100.15,96,101.30199999999999,101.304,101.303,-1.1529999999999916,-1.138169649467431,20,0,0,[],[]
Choice A,4,3.0,13,87.77,72,77.92999999999999,77.93083333333333,77.93041666666666,9.839583333333337,12.62611410820551,24,0,0,[],[]
Choice A,4,3.0,14,22.26,48,33.048333333333325,33.05166666666667,33.05,-10.789999999999996,-32.64750378214825,12,1,1,[np.int64(6)],[np.int64(12)]
Choice A,4,3.0,15,1.99,24,13.348461538461539,13.350000000000001,13.34923076923077,-11.35923076923077,-85.09277400023049,52,0,1,[],[np.int64(4)]
Choice A,4,4.0,1,394.28,360,388.06,388.06,388.06,6.21999999999997,1.602844920888515,6,1,1,[np.int64(5)],[np.int64(3)]
Choice A,4,4.0,2,357.74,336,367.22249999999997,367.22499999999997,367.22375,-9.483749999999986,-2.5825535521599536,8,1,0,[np.int64(7)],[]
Choice A,4,4.0,3,334.03000000000003,312,336.76666666666665,336.76666666666665,336.76666666666665,-2.736666666666622,-0.8126299119073411,6,1,1,[np.int64(1)],[np.int64(3)]
Choice A,4,4.0,4,336.40000000000003,288,339.945,339.94375,339.94437500000004,-3.5443750000000023,-1.0426338132525363,16,1,0,[np.int64(7)],[]
Choice A,4,4.0,5,347.44,264,348.0075,348.00875,348.008125,-0.5681250000000091,-0.16325049882097123,16,1,0,[np.int64(1)],[]
Choice A,4,4.0,6,324.51,240,332.60571428571427,332.60642857142864,332.60607142857145,-8.096071428571463,-2.434132183395855,28,0,0,[],[]
Choice A,4,4.0,7,295.15000000000003,216,299.80250000000007,299.80499999999995,299.80375000000004,-4.653750000000002,-1.5522654403088694,40,0,0,[],[]
Choice A,4,4.0,8,275.43,192,270.535,270.53361111111116,270.5343055555556,4.895694444444416,1.8096390527592665,72,0,0,[],[]
Choice A,4,4.0,9,260.58,168,259.18375000000003,259.181875,259.1828125,1.3971874999999727,0.5390741332432962,32,0,0,[],[]
Choice A,4,4.0,10,154.25,144,154.25222222222223,154.25444444444443,154.25333333333333,-0.0033333333333303017,-0.0021609473593203615,18,1,0,[np.int64(6)],[]
Choice A,4,4.0,11,145.15,120,139.95153846153846,139.9530769230769,139.9523076923077,5.197692307692307,3.713902538227307,26,0,0,[],[]
Choice A,4,4.0,12,125.43,96,125.25750000000001,125.25874999999999,125.258125,0.171875,0.1372166476226592,16,1,0,[np.int64(12)],[]
Choice A,4,4.0,13,57.34,72,62.17111111111111,62.17222222222222,62.17166666666666,-4.831666666666656,-7.771492909417457,18,1,1,[np.int64(3)],[np.int64(10)]
Choice A,4,4.0,14,23.98,48,29.070000000000004,29.070000000000004,29.070000000000004,-5.090000000000003,-17.509459924320613,6,1,1,[np.int64(2)],[np.int64(11)]
Choice A,4,4.0,15,15.7,24,10.92888888888889,10.931111111111111,10.93,4.77,43.64135407136322,18,0,1,[],[np.int64(12)]
Choice A,4,5.0,1,389.63,360,378.65999999999997,378.65999999999997,378.65999999999997,10.970000000000027,2.897058046796606,8,1,1,[np.int64(8)],[np.int64(12)]
Choice A,4,5.0,2,343.54,336,346.32,346.321,346.3205,-2.780499999999961,-0.8028690187268617,20,1,1,[np.int64(4)],[np.int64(11)]
Choice A,4,5.0,3,317.58,312,317.015,317.015,317.015,0.5649999999999977,0.17822500512593972,4,1,1,[np.int64(11)],[np.int64(8)]
Choice A,4,5.0,4,312.57,288,315.3957142857143,315.39285714285717,315.39428571428573,-2.824285714285736,-0.8954777693227594,14,1,0,[np.int64(5)],[]
Choice A,4,5.0,5,322.27,264,312.6907692307692,312.69153846153847,312.69115384615384,9.578846153846143,3.063356937356469,26,1,0,[np.int64(4)],[]
Choice A,4,5.0,6,298.48,240,283.48875000000004,283.4870833333334,283.4879166666667,14.992083333333312,5.288438219735989,48,0,0,[],[]
Choice A,4,5.0,7,252.82,216,243.53454545454545,243.53272727272727,243.53363636363636,9.286363636363632,3.813174958098002,22,1,0,[np.int64(6)],[]
Choice A,4,5.0,8,221.51,192,221.865,221.865,221.865,-0.3550000000000182,-0.16000721159264336,12,0,0,[],[]
Choice A,4,5.0,9,212.68,168,211.01782608695652,211.01478260869567,211.0163043478261,1.6636956521739137,0.7884204290828549,46,0,0,[],[]
Choice A,4,5.0,10,145.39,144,143.22428571428568,143.22571428571428,143.22499999999997,2.1650000000000205,1.5116076104032266,14,0,1,[],[np.int64(1)]
Choice A,4,5.0,11,135.21,120,128.262,128.262,128.262,6.9480000000000075,5.417037002385747,10,0,0,[],[]
Choice A,4,5.0,12,107.03,96,110.23857142857143,110.2357142857143,110.23714285714287,-3.2071428571428697,-2.909312391467756,14,0,0,[],[]
Choice A,4,5.0,13,53.84,72,57.326666666666675,57.326666666666675,57.326666666666675,-3.4866666666666717,-6.0821025700662945,6,1,1,[np.int64(9)],[np.int64(5)]
Choice A,4,5.0,14,38.15,48,41.106,41.10600000000001,41.10600000000001,-2.95600000000001,-7.191164306913855,10,0,1,[],[np.int64(9)]
Choice A,4,5.0,15,1.0,24,3.4933333333333336,3.4916666666666667,3.4924999999999997,-2.4924999999999997,-71.36721546170365,24,0,5,[],"[np.int64(2), np.int64(4), np.int64(8), np.int64(11), np.int64(12)]"
Choice A,5,1.0,1,401.17,360,401.17,401.17,401.17,0.0,0.0,2,1,1,[np.int64(12)],[np.int64(12)]
Choice A,5,1.0,2,434.32,336,434.32,434.32,434.32,0.0,0.0,2,1,1,[np.int64(6)],[np.int64(6)]
Choice A,5,1.0,3,450.6,312,450.6,450.6,450.6,0.0,0.0,2,1,1,[np.int64(2)],[np.int64(2)]
Choice A,5,1.0,4,532.08,288,532.08,532.08,532.08,0.0,0.0,2,1,1,[np.int64(9)],[np.int64(9)]
Choice A,5,1.0,5,473.07,264,473.07,473.07,473.07,0.0,0.0,2,1,1,[np.int64(8)],[np.int64(8)]
Choice A,5,1.0,6,562.86,240,562.86,562.86,562.86,0.0,0.0,2,1,1,[np.int64(1)],[np.int64(1)]
Choice A,5,1.0,7,419.79,216,413.28666666666663,413.28583333333336,413.28624999999994,6.503750000000082,1.573667161682752,24,1,0,[np.int64(6)],[]
Choice A,5,1.0,8,325.93,192,322.92249999999996,322.92249999999996,322.92249999999996,3.00750000000005,0.9313380145391079,32,0,0,[],[]
Choice A,5,1.0,9,381.4,168,382.3399999999999,382.3411111111111,382.3405555555555,-0.9405555555555338,-0.24599942169066277,18,1,0,[np.int64(2)],[]
Choice A,5,1.0,10,284.27,144,296.1525,296.15333333333336,296.15291666666667,-11.882916666666688,-4.012426013025372,24,1,0,[np.int64(3)],[]
Choice A,5,1.0,11,207.9,120,210.14000000000001,210.14000000000001,210.14000000000001,-2.240000000000009,-1.065956029313795,40,0,0,[],[]
Choice A,5,1.0,12,146.87,96,143.58074074074074,143.58259259259262,143.58166666666668,3.288333333333327,2.290218110482996,54,0,0,[],[]
Choice A,5,1.0,13,89.07000000000001,72,106.07894736842107,106.0784210526316,106.07868421052633,-17.008684210526326,-16.034026380616183,38,0,0,[],[]
Choice A,5,1.0,14,46.56,48,48.07,48.07,48.07,-1.509999999999998,-3.1412523403370045,6,0,1,[],[np.int64(1)]
Choice A,5,1.0,15,37.15,24,25.59090909090909,25.59,25.590454545454545,11.559545454545454,45.171317430149735,22,0,1,[],[np.int64(10)]
Choice A,5,2.0,1,387.26,360,387.26,387.26,387.26,0.0,0.0,2,1,1,[np.int64(5)],[np.int64(5)]
Choice A,5,2.0,2,403.3,336,403.3,403.3,403.3,0.0,0.0,2,1,1,[np.int64(4)],[np.int64(4)]
Choice A,5,2.0,3,423.22,312,423.22,423.22,423.22,0.0,0.0,2,1,1,[np.int64(8)],[np.int64(8)]
Choice A,5,2.0,4,441.51,288,448.8225,448.82124999999996,448.821875,-7.311874999999986,-1.629126254151491,16,1,0,[np.int64(2)],[]
Choice A,5,2.0,5,509.27,264,511.6000000000001,511.59999999999997,511.6000000000001,-2.3300000000000978,-0.4554339327599878,6,1,0,[np.int64(10)],[]
Choice A,5,2.0,6,343.44,240,353.9942857142857,353.9928571428572,353.99357142857144,-10.553571428571445,-2.9812890064589594,14,1,0,[np.int64(6)],[]
Choice A,5,2.0,7,390.04,216,383.86,383.86199999999997,383.861,6.1790000000000305,1.6096972602061763,10,1,0,[np.int64(12)],[]
Choice A,5,2.0,8,388.29,192,384.49150000000003,384.49350000000004,384.4925,3.7975000000000136,0.9876655591461508,40,1,0,[np.int64(8)],[]
Choice A,5,2.0,9,441.45,168,441.00999999999993,441.00857142857143,441.0092857142857,0.44071428571430715,0.09993310798444965,14,1,0,[np.int64(4)],[]
Choice A,5,2.0,10,298.88,144,292.6938461538462,292.6942307692307,292.69403846153847,6.185961538461527,2.1134566221356077,52,0,0,[],[]
Choice A,5,2.0,11,150.15,120,147.228,147.228,147.228,2.921999999999997,1.9846768277773228,20,0,0,[],[]
Choice A,5,2.0,12,160.06,96,157.9932142857143,157.99428571428572,157.99375000000003,2.066249999999968,1.3078048973456025,56,0,0,[],[]
Choice A,5,2.0,13,101.03,72,101.03,101.03,101.03,0.0,0.0,2,1,1,[np.int64(9)],[np.int64(9)]
Choice A,5,2.0,14,13.94,48,13.94,6.97,9.293333333333333,4.6466666666666665,50.0,3,1,1,[np.int64(11)],[np.int64(11)]
Choice A,5,2.0,15,21.57,24,21.57,21.57,21.57,0.0,0.0,2,1,1,[np.int64(11)],[np.int64(11)]
Choice A,5,3.0,1,398.28,360,398.28,398.28,398.28,0.0,0.0,2,1,1,[np.int64(1)],[np.int64(1)]
Choice A,5,3.0,2,392.1,336,392.1,392.1,392.1,0.0,0.0,2,1,1,[np.int64(10)],[np.int64(10)]
Choice A,5,3.0,3,378.13,312,377.02,377.0175,377.01874999999995,1.111250000000041,0.2947466140609826,16,1,0,[np.int64(5)],[]
Choice A,5,3.0,4,362.85,288,366.2166666666667,366.2166666666667,366.2166666666667,-3.3666666666666742,-0.9193100623492487,6,1,1,[np.int64(10)],[np.int64(12)]
Choice A,5,3.0,5,377.56,264,387.76833333333326,387.77,387.76916666666665,-10.209166666666647,-2.6327948543269897,12,1,0,[np.int64(4)],[]
Choice A,5,3.0,6,399.92,240,199.81,397.11,298.46000000000004,101.45999999999998,33.99450512631507,4,1,0,[np.int64(3)],[]
Choice A,5,3.0,7,244.31,216,247.9829411764706,247.98470588235293,247.98382352941178,-3.673823529411777,-1.4814770887569804,34,0,0,[],[]
Choice A,5,3.0,8,251.5,192,251.3969230769231,251.39923076923077,251.39807692307693,0.10192307692307168,0.040542504608839236,26,1,0,[np.int64(3)],[]
Choice A,5,3.0,9,249.16,168,256.4147619047619,256.41285714285715,256.41380952380956,-7.253809523809565,-2.828946513169762,42,1,0,[np.int64(7)],[]
Choice A,5,3.0,10,176.43,144,176.43,176.43,176.43,0.0,0.0,2,1,1,[np.int64(2)],[np.int64(2)]
Choice A,5,3.0,11,166.13,120,166.11200000000002,166.10966666666667,166.11083333333335,0.019166666666649235,0.011538480833569495,60,0,0,[],[]
Choice A,5,3.0,12,119.21,96,108.152,108.152,108.152,11.057999999999993,10.224498853465485,20,0,0,[],[]
Choice A,5,3.0,13,73.84,72,79.46777777777778,79.46666666666667,79.46722222222223,-5.62722222222223,-7.081186512957832,18,0,0,[],[]
Choice A,5,3.0,14,32.55,48,28.156666666666666,28.16,28.15833333333333,4.391666666666666,15.596330275229356,12,0,1,[],[np.int64(4)]
Choice A,5,3.0,15,21.53,24,19.59090909090909,19.59363636363636,19.592272727272725,1.937727272727276,9.890262858733749,22,0,1,[],[np.int64(8)]
Choice A,5,4.0,1,383.74,360,374.6000000000001,374.59999999999997,374.6000000000001,9.13999999999993,2.4399359316604188,6,1,1,[np.int64(6)],[np.int64(1)]
Choice A,5,4.0,2,361.74,336,361.74,361.74,361.74,0.0,0.0,2,1,1,[np.int64(4)],[np.int64(4)]
Choice A,5,4.0,3,345.22,312,341.23,341.225,341.2275,3.992500000000007,1.1700405154918658,4,1,0,[np.int64(5)],[]
Choice A,5,4.0,4,335.18,288,336.79333333333335,336.79333333333335,336.79333333333335,-1.613333333333344,-0.4790276925513205,12,1,1,[np.int64(7)],[np.int64(11)]
Choice A,5,4.0,5,340.65000000000003,264,342.822,342.822,342.822,-2.1719999999999686,-0.6335649404063824,10,1,0,[np.int64(2)],[]
Choice A,5,4.0,6,323.72,240,322.1042857142857,322.1028571428572,322.10357142857146,1.616428571428571,0.5018350353147278,14,1,0,[np.int64(3)],[]
Choice A,5,4.0,7,288.95,216,291.9653846153846,291.9646153846154,291.96500000000003,-3.015000000000043,-1.0326580240782433,26,1,0,[np.int64(5)],[]
Choice A,5,4.0,8,268.69,192,267.22999999999996,267.22999999999996,267.22999999999996,1.4600000000000364,0.5463458444037109,26,1,1,[np.int64(5)],[np.int64(12)]
Choice A,5,4.0,9,179.84,168,173.30666666666664,173.3083333333333,173.30749999999998,6.532500000000027,3.769311772427638,12,1,0,[np.int64(8)],[]
Choice A,5,4.0,10,183.14,144,183.14,183.14,183.14,0.0,0.0,2,1,1,[np.int64(4)],[np.int64(6)]
Choice A,5,4.0,11,164.52,120,156.21545454545455,156.21727272727273,156.21636363636364,8.303636363636372,5.315471548784325,22,1,0,[np.int64(6)],[]
Choice A,5,4.0,12,93.24,96,84.505,84.505,84.505,8.735,10.336666469439677,12,0,1,[],[np.int64(1)]
Choice A,5,4.0,13,60.48,72,62.48333333333333,62.48666666666667,62.48499999999999,-2.0049999999999955,-3.208770104825151,6,1,1,[np.int64(7)],[np.int64(2)]
Choice A,5,4.0,14,50.48,48,46.927,46.92700000000001,46.927,3.5529999999999973,7.571334199927541,20,1,0,[np.int64(10)],[]
Choice A,5,4.0,15,3.11,24,3.11,1.555,2.0733333333333333,1.0366666666666666,50.0,3,1,1,[np.int64(6)],[np.int64(6)]
Choice A,5,5.0,1,374.94,360,376.63,376.63,376.63,-1.6899999999999977,-0.44871624671428134,4,1,1,[np.int64(6)],[np.int64(3)]
Choice A,5,5.0,2,348.69,336,350.975,350.975,350.975,-2.285000000000025,-0.651043521618356,4,1,1,[np.int64(12)],[np.int64(8)]
Choice A,5,5.0,3,310.47,312,317.5,317.4975,317.49875,-7.028749999999945,-2.213788243260783,8,1,0,[np.int64(2)],[]
Choice A,5,5.0,4,305.95,288,308.61153846153843,308.61,308.6107692307692,-2.660769230769233,-0.8621764034357451,26,1,0,[np.int64(3)],[]
Choice A,5,5.0,5,319.77,264,321.32666666666665,321.32444444444445,321.3255555555556,-1.5555555555555998,-0.4841057701950046,18,1,0,[np.int64(4)],[]
Choice A,5,5.0,6,279.47,240,279.35999999999996,279.36,279.35999999999996,0.11000000000007049,0.03937571592213291,24,1,0,[np.int64(6)],[]
Choice A,5,5.0,7,240.52,216,238.21666666666667,238.21333333333337,238.215,2.305000000000007,0.967613290514874,6,1,0,[np.int64(4)],[]
Choice A,5,5.0,8,222.88,192,223.55999999999997,223.56,223.55999999999997,-0.6799999999999784,-0.30416890320271,30,2,0,"[np.int64(1), np.int64(11)]",[]
Choice A,5,5.0,9,220.61,168,215.60599999999997,215.60600000000002,215.60600000000002,5.003999999999991,2.3209001604779043,30,0,0,[],[]
Choice A,5,5.0,10,135.36,144,135.70285714285714,135.70285714285714,135.70285714285714,-0.34285714285712743,-0.2526528549772499,14,0,1,[],[np.int64(6)]
Choice A,5,5.0,11,119.09,120,120.838,120.83800000000001,120.83800000000001,-1.7480000000000047,-1.446564822324107,20,1,1,[np.int64(10)],[np.int64(1)]
Choice A,5,5.0,12,106.98,96,104.06333333333333,104.065,104.06416666666667,2.915833333333339,2.801957125811804,12,0,1,[],[np.int64(10)]
Choice A,5,5.0,13,47.42,72,37.627777777777766,37.628888888888895,37.62833333333333,9.791666666666671,26.022057846480944,18,0,1,[],[np.int64(6)]
Choice A,5,5.0,14,62.75,48,52.715,52.71333333333333,52.714166666666664,10.035833333333336,19.038209210047906,12,0,1,[],[np.int64(7)]
Choice A,5,5.0,15,10.08,24,4.655833333333334,4.656666666666667,4.65625,5.42375,116.48322147651007,24,0,1,[],[np.int64(8)]
Choice A,6,1.0,1,400.44,360,400.44,400.44,400.44,0.0,0.0,2,1,1,[np.int64(7)],[np.int64(7)]
Choice A,6,1.0,2,436.2,336,436.2,436.2,436.2,0.0,0.0,2,1,1,[np.int64(7)],[np.int64(7)]
Choice A,6,1.0,3,485.86,312,485.86,485.86,485.86,0.0,0.0,2,1,1,[np.int64(7)],[np.int64(7)]
Choice A,6,1.0,4,587.69,288,587.69,587.69,587.69,0.0,0.0,2,1,1,[np.int64(2)],[np.int64(2)]
Choice A,6,1.0,5,488.09,264,488.09,488.09,488.09,0.0,0.0,2,1,1,[np.int64(10)],[np.int64(10)]
Choice A,6,1.0,6,598.28,240,598.28,598.28,598.28,0.0,0.0,2,1,1,[np.int64(7)],[np.int64(7)]
Choice A,6,1.0,7,460.29,216,460.29,460.29,460.29,0.0,0.0,2,1,1,[np.int64(8)],[np.int64(8)]
Choice A,6,1.0,8,305.03000000000003,192,306.73,306.72999999999996,306.73,-1.6999999999999886,-0.5542333648485601,24,1,0,[np.int64(2)],[]
Choice A,6,1.0,9,343.47,168,338.325,338.3225,338.32375,5.146250000000009,1.5211021987076014,8,1,0,[np.int64(6)],[]
Choice A,6,1.0,10,273.32,144,272.48,272.481,272.4805,0.8394999999999868,0.3080954416921529,20,1,0,[np.int64(2)],[]
Choice A,6,1.0,11,316.32,120,324.1847826086956,324.18652173913046,324.18565217391307,-7.865652173913077,-2.4262801642108016,46,0,0,[],[]
Choice A,6,1.0,12,212.63,96,215.08294117647057,215.085294117647,215.08411764705878,-2.45411764705878,-1.141003656572101,34,1,0,[np.int64(2)],[]
Choice A,6,1.0,13,28.22,72,33.57583333333334,33.572916666666664,33.574375,-5.3543750000000045,-15.94780245350808,48,0,0,[],[]
Choice A,6,1.0,14,55.75,48,53.349999999999994,53.35062500000001,53.3503125,2.399687499999999,4.497982087733786,32,0,0,[],[]
Choice A,6,1.0,15,20.25,24,24.340666666666667,24.342000000000002,24.341333333333335,-4.091333333333335,-16.808172655565297,30,0,0,[],[]
Choice A,6,2.0,1,377.14,360,388.9671428571428,388.9671428571429,388.96714285714285,-11.82714285714286,-3.0406534521828883,14,1,1,[np.int64(4)],[np.int64(5)]
Choice A,6,2.0,2,415.77,336,407.91400000000004,407.91599999999994,407.91499999999996,7.855000000000018,1.9256462743463758,20,1,0,[np.int64(5)],[]
